job_id,job_title,rome_code,rome_label,contract_type,contract_label,contract_nature,experience_required,experience_label,date_creation,calculated_salary,job_location,experience_required_months
1521933,Gestionnaire de paie H/F,M1203,Comptable,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 3 An(s),2024-07-29,29641.117647058825,34790,36
178VYFM,Assistant(e) administratif(ve) et comptable (H/F),M1203,Comptable,CDI,CDI,Contrat travail,E,2 An(s) - sur le poste,2024-07-31,29641.117647058825,34140,24
178VRGQ,Comptable (H/F),M1203,Comptable,CDI,CDI,Contrat travail,E,3 An(s),2024-07-31,29641.117647058825,88480,36
178VQLQ,Collaborateur comptable H/F,M1203,Comptable,CDI,CDI,Contrat travail,D,Débutant accepté - dans le domaine,2024-07-31,29641.117647058825,20169,0
178VJFY,Assistant / Assistante comptable (H/F),M1203,Comptable,CDI,CDI,Contrat travail,E,2 An(s),2024-07-31,29641.117647058825,13300,24
178VJBX,Comptable d'entreprise (H/F),M1203,Comptable,CDI,CDI,Prépa.opérationnel.emploi,E,1 An(s) - souhaitée sur même type de poste,2024-07-31,29641.117647058825,64130,12
178WCDL,Agent(e) de facturation (H/F),M1203,Comptable,CDI,CDI,Contrat travail,E,1 An(s) - même type de poste,2024-07-31,29641.117647058825,57245,12
178VFJM,Chargé.e d'accompagnement entrepreneurial (H/F),K1801,Conseiller / Conseillère en insertion professionnelle,CDD,CDD - 6 Mois,Contrat travail,E,1 An(s) - dans le domaine de l'entrepreneuriat,2024-07-31,22350.0,61000,12
1654574,COMPTABLE CONFIRME (F/H) (H/F),M1203,Comptable,CDI,Contrat à durée indéterminée,Contrat travail,D,Débutant accepté,2024-07-31,29641.117647058825,74160,0
1654047,Responsable Comptable (h/f),M1206,Chef comptable,CDI,Contrat à durée indéterminée,Contrat travail,D,Débutant accepté,2024-07-31,40000.0,25340,0
1633286,Collaborateur comptable confirmé H/F,M1202,Expert-comptable / Experte-comptable,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée,2024-07-31,33000.0,76000,0
1633237,Assistant comptable H/F,M1203,Comptable,CDI,Contrat à durée indéterminée,Contrat travail,D,Débutant accepté,2024-07-31,29641.117647058825,76600,0
1632478,Collaborateur comptable spécialisé en immobilier (H/F),M1203,Comptable,CDI,Contrat à durée indéterminée,Contrat travail,D,Débutant accepté (3 ans),2024-07-31,29641.117647058825,34740,0
1632473,Collaborateur comptable spécialisé BNC (H/F),M1203,Comptable,CDI,Contrat à durée indéterminée,Contrat travail,D,Débutant accepté (3 ans),2024-07-31,29641.117647058825,34740,0
1632337,ASSISTANT COMPTABLE (H/F),M1203,Comptable,CDI,Contrat à durée indéterminée,Contrat travail,D,Débutant accepté (2 ans),2024-07-31,29641.117647058825,38200,0
1625943,COMPTABLE UNIQUE (H/F),M1203,Comptable,CDD,Contrat à durée déterminée - 6 Mois,Contrat travail,D,Débutant accepté,2024-07-31,29641.117647058825,91150,0
1625235,Collaborateur / Collaboratrice d'expertise comptable (H/F),M1202,Expert-comptable / Experte-comptable,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 3 An(s),2024-07-31,33000.0,74330,36
1620896,In Extenso - Auditeur / Auditrice comptable (H/F),M1202,Expert-comptable / Experte-comptable,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 2 An(s),2024-07-31,33000.0,67300,24
1620800,"agent gestion administrative, administratif comptable budgétaire H/F - EC20947",M1203,Comptable,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 1 An(s),2024-07-31,29641.117647058825,18000,12
1620569,Chargé de comptabilité F/H - Inter-net Propreté (H/F),M1203,Comptable,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 1 An(s),2024-07-31,29641.117647058825,35510,12
1619653,Collaborateur comptable H/F,M1202,Expert-comptable / Experte-comptable,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 3 An(s),2024-07-31,33000.0,79200,36
1620070,Gestionnaire administratif des opérations F/H - Sys EnR (H/F),M1203,Comptable,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 4 An(s),2024-07-31,29641.117647058825,91090,48
1632409,Responsable de dossiers comptables (H/F),M1203,Comptable,CDI,Contrat à durée indéterminée,Contrat travail,D,Débutant accepté (4 ans),2024-07-31,29641.117647058825,30000,0
1620538,assistant·e administratif·ve stef coeur ville sérignan sd_ H/F - EC20614,M1203,Comptable,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 2 An(s),2024-07-31,29641.117647058825,34000,24
1620737,In Extenso - Gestionnaire paie (H/F),M1203,Comptable,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 2 An(s),2024-07-31,29641.117647058825,35000,24
1620091,Aide-ménager (H/F) - BIEN DANS SA MAISON,M1203,Comptable,CDI,Contrat à durée indéterminée,Contrat travail,D,Débutant accepté,2024-07-31,29641.117647058825,17138,0
178XNTP,AIDE COMPTABLE   (H/F),M1203,Comptable,CDD,CDD - 6 Mois,Contrat travail,D,Débutant accepté,2024-08-01,29641.117647058825,77176,0
178WRFM,Gestionnaire Comptable/Paie/RH  (H/F),M1203,Comptable,CDI,CDI,Contrat travail,E,5 An(s) - en gestion comptable et paie,2024-08-01,29641.117647058825,59350,60
178XBBZ,Gestionnaire de paie médicale (H/F),M1203,Comptable,CDI,CDI,Contrat travail,E,1 An(s) - en traitement de paie,2024-08-01,29641.117647058825,52000,12
178WYQC,Assistant administratif & gestionnaire de compte clients (H/F),D1401,Assistant commercial / Assistante commerciale,CDI,CDI,Contrat travail,E,1 An(s) - expérience significative,2024-08-01,42259.416666666664,25000,12
1732319,Comptable (H/F),M1203,Comptable,CDD,Contrat à durée déterminée - 3 Mois,Contrat travail,E,Expérience exigée de 1 An(s),2024-08-01,29641.117647058825,09000,12
1731769,Collaborateur / Collaboratrice d'expertise comptable (H/F),M1202,Expert-comptable / Experte-comptable,CDI,Contrat à durée indéterminée,Contrat travail,D,Débutant accepté,2024-08-01,33000.0,14100,0
1730651,Responsable comptabilité (H/F),M1206,Chef comptable,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 5 An(s),2024-08-01,40000.0,14500,60
1730648,Comptable (H/F),M1203,Comptable,CDI,Contrat à durée indéterminée,Contrat travail,D,Débutant accepté,2024-08-01,29641.117647058825,50300,0
1730645,Chef de groupe comptable (H/F),M1206,Chef comptable,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 5 An(s),2024-08-01,40000.0,50000,60
1730641,Comptable (H/F),M1203,Comptable,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 5 An(s),2024-08-01,29641.117647058825,14100,60
1730512,Comptable (H/F),M1203,Comptable,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 5 An(s),2024-08-01,29641.117647058825,75014,60
1730341,Assistant / Assistante comptable (H/F),M1203,Comptable,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 3 An(s),2024-08-01,29641.117647058825,56320,36
1730270,Comptable d'entreprise (H/F),M1203,Comptable,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 3 An(s),2024-08-01,29641.117647058825,56130,36
1730229,Comptable d'entreprise (H/F),M1203,Comptable,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 3 An(s),2024-08-01,29641.117647058825,56000,36
1729689,Assistant / Assistante comptable (H/F),M1203,Comptable,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 5 An(s),2024-08-01,29641.117647058825,29150,60
1729680,Chef comptable (H/F),M1206,Chef comptable,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 5 An(s),2024-08-01,40000.0,75014,60
1729678,Comptable (H/F),M1203,Comptable,CDD,Contrat à durée déterminée - 18 Jour(s),Contrat travail,E,Expérience exigée de 5 An(s),2024-08-01,29641.117647058825,75014,60
1729425,Auditeur comptable et financier / Auditrice comptable et financière (H/F),M1202,Expert-comptable / Experte-comptable,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 5 An(s),2024-08-01,33000.0,29200,60
1729330,Comptable (H/F),M1203,Comptable,CDD,Contrat à durée déterminée - 5 Mois,Contrat travail,D,Débutant accepté,2024-08-01,29641.117647058825,28000,0
1729329,Collaborateur / Collaboratrice d'expertise comptable (H/F),M1202,Expert-comptable / Experte-comptable,CDI,Contrat à durée indéterminée,Contrat travail,D,Débutant accepté,2024-08-01,33000.0,28000,0
1729175,Comptable (H/F),M1203,Comptable,CDI,Contrat à durée indéterminée,Contrat travail,D,Débutant accepté,2024-08-01,29641.117647058825,61000,0
1729131,Comptable (H/F),M1203,Comptable,CDI,Contrat à durée indéterminée,Contrat travail,D,Débutant accepté,2024-08-01,29641.117647058825,50300,0
1722470,Comptable service paie (H/F),M1203,Comptable,CDD,Contrat à durée déterminée - 1 Mois,Contrat travail,D,Débutant accepté,2024-08-01,29641.117647058825,35000,0
1721714,Secrétaire comptable (H/F),M1608,Secrétaire comptable,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 5 An(s),2024-08-01,25110.0,44470,60
1717418,Alternance Assistant comptable - Meudon (H/F),M1203,Comptable,CDD,Contrat à durée déterminée - 12 Mois,Contrat apprentissage,S,Expérience souhaitée de 1 An(s),2024-08-01,29641.117647058825,92190,12
1717391,Alternance Assistant de Comptabilité et Administration - Paris (H/F),M1203,Comptable,CDD,Contrat à durée déterminée - 12 Mois,Contrat apprentissage,S,Expérience souhaitée de 1 An(s),2024-08-01,29641.117647058825,75003,12
1714653,Comptable Fournisseurs (H/F),M1203,Comptable,CDI,Contrat à durée indéterminée,Contrat travail,D,Débutant accepté (2 ans),2024-08-01,29641.117647058825,69300,0
1713956,COLLABORATEUR COMPTABLE (H/F),M1203,Comptable,CDI,Contrat à durée indéterminée,Contrat travail,D,Débutant accepté (3 ans),2024-08-01,29641.117647058825,34000,0
1713778,ASSISTANT COMPTABLE H/F,M1203,Comptable,CDI,Contrat à durée indéterminée,Contrat travail,D,Débutant accepté (2 ans),2024-08-01,29641.117647058825,69600,0
1713766,Collaborateur comptable junior (H/F),M1203,Comptable,CDI,Contrat à durée indéterminée,Contrat travail,D,Débutant accepté (2 ans),2024-08-01,29641.117647058825,34000,0
1713291,Expert-comptable (H/F),M1202,Expert-comptable / Experte-comptable,CDI,Contrat à durée indéterminée,Contrat travail,D,Débutant accepté (4 ans),2024-08-01,33000.0,34500,0
1712891,Collaborateur comptable confirmé (H/F),M1203,Comptable,CDI,Contrat à durée indéterminée,Contrat travail,D,Débutant accepté (4 ans),2024-08-01,29641.117647058825,34970,0
1712820,Assistant comptable évolutif (H/F),M1203,Comptable,CDI,Contrat à durée indéterminée,Contrat travail,D,Débutant accepté (2 ans),2024-08-01,29641.117647058825,33000,0
1703203,Secrétaire comptable h/f,M1608,Secrétaire comptable,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée,2024-08-01,25110.0,62390,0
1695075,Comptable général / générale (H/F),M1203,Comptable,MIS,Mission intérimaire - 3 Mois,Contrat travail,E,Expérience exigée de 6 An(s),2024-08-01,29641.117647058825,91320,72
1694806,Comptable Fournisseurs H/F,M1203,Comptable,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée,2024-08-01,29641.117647058825,44800,0
1694421,Assistant / Assistante comptable (H/F),M1203,Comptable,CDI,Contrat à durée indéterminée,Contrat travail,D,Débutant accepté,2024-08-01,29641.117647058825,05600,0
1694008,Comptable (H/F),M1203,Comptable,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 3 An(s),2024-08-01,29641.117647058825,13007,36
1691463,Comptable (H/F),M1203,Comptable,MIS,Mission intérimaire - 12 Mois,Contrat travail,E,Expérience exigée de 3 An(s),2024-08-01,29641.117647058825,13080,36
1691290,Comptable général / générale (H/F),M1203,Comptable,MIS,Mission intérimaire - 3 Mois,Contrat travail,E,Expérience exigée de 3 An(s),2024-08-01,29641.117647058825,69008,36
1690775,Comptable (H/F),M1203,Comptable,CDD,Contrat à durée déterminée - 6 Mois,Contrat travail,D,Débutant accepté,2024-08-01,29641.117647058825,91150,0
1688649,Collaborateur comptable (H/F),M1203,Comptable,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 3 An(s),2024-08-01,29641.117647058825,75009,36
1687860,Collaborateur comptable (H/F),M1203,Comptable,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 3 An(s),2024-08-01,29641.117647058825,91280,36
1686357,Collaborateur comptable (H/F),M1203,Comptable,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 1 An(s),2024-08-01,29641.117647058825,47800,12
1685195,Comptable (h/f),M1608,Secrétaire comptable,CDI,Contrat à durée indéterminée,Contrat travail,D,Débutant accepté,2024-08-01,25110.0,64100,0
1684071,Comptable général / générale (H/F),M1203,Comptable,CDD,Contrat à durée déterminée - 24 Mois,Contrat apprentissage,D,Débutant accepté,2024-08-01,29641.117647058825,85330,0
1683166,Comptable (H/F),M1203,Comptable,CDI,Contrat à durée indéterminée,Contrat travail,D,Débutant accepté,2024-08-01,29641.117647058825,21000,0
1682872,Comptable clients (H/F),M1203,Comptable,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 3 An(s),2024-08-01,29641.117647058825,21000,36
1682117,Expert-comptable futur associé H/F,M1202,Expert-comptable / Experte-comptable,CDI,Contrat à durée indéterminée,Contrat travail,D,Débutant accepté,2024-08-01,33000.0,74300,0
1682109,Expert-comptable H/F,M1202,Expert-comptable / Experte-comptable,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 3 An(s),2024-08-01,33000.0,74800,36
1682108,Superviseur comptable H/F,M1203,Comptable,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 3 An(s),2024-08-01,29641.117647058825,16100,36
1682106,Collaborateur comptable H/F,M1202,Expert-comptable / Experte-comptable,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 3 An(s),2024-08-01,33000.0,16000,36
1679782,Comptable général (H/F),M1203,Comptable,CDI,Contrat à durée indéterminée,Contrat travail,D,Débutant accepté,2024-08-01,29641.117647058825,85500,0
1679704,COMPTABLE (H/F),M1203,Comptable,MIS,Mission intérimaire - 99 Jour(s),Contrat travail,E,Expérience exigée de 3 An(s),2024-08-01,29641.117647058825,83870,36
1678252,Comptable F/H - Comptabilité (H/F),M1203,Comptable,CDI,Contrat à durée indéterminée,Contrat travail,D,Débutant accepté,2024-08-01,29641.117647058825,33000,0
1676941,Analyste comptable expérimenté f/h (H/F),M1203,Comptable,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 3 An(s),2024-08-01,29641.117647058825,72000,36
1676870,Collaborateur comptable (H/F),M1202,Expert-comptable / Experte-comptable,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 3 An(s),2024-08-01,33000.0,92120,36
1676860,Assistant comptable DATA (H/F),M1203,Comptable,CDI,Contrat à durée indéterminée,Contrat travail,D,Débutant accepté,2024-08-01,29641.117647058825,72200,0
1676852,Collaborateur comptable confirmé (H/F),M1202,Expert-comptable / Experte-comptable,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 3 An(s),2024-08-01,33000.0,72360,36
1676822,Collaborateur comptable confirmé (H/F),M1202,Expert-comptable / Experte-comptable,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 3 An(s),2024-08-01,33000.0,29720,36
1676789,Assistant comptable DATA (H/F),M1203,Comptable,CDI,Contrat à durée indéterminée,Contrat travail,D,Débutant accepté,2024-08-01,29641.117647058825,72360,0
1676788,Collaborateur comptable (H/F),M1202,Expert-comptable / Experte-comptable,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 3 An(s),2024-08-01,33000.0,76000,36
1676667,Assistant comptable cabinet (H/F),M1203,Comptable,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 3 An(s),2024-08-01,29641.117647058825,33690,36
1676651,Collaborateur comptable confirmé H/F,M1202,Expert-comptable / Experte-comptable,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 3 An(s),2024-08-01,33000.0,38130,36
1675723,Comptable (H/F),M1203,Comptable,CDI,Contrat à durée indéterminée,Contrat travail,D,Débutant accepté,2024-08-01,29641.117647058825,59130,0
1674294,Collaborateur Comptable - CDI - Langueux H/F,M1202,Expert-comptable / Experte-comptable,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 3 An(s),2024-08-01,33000.0,22360,36
1673799,Assistant Comptable (h/f),M1203,Comptable,CDI,Contrat à durée indéterminée,Contrat travail,D,Débutant accepté,2024-08-01,29641.117647058825,54520,0
1673789,Collaborateur Comptable confirmé Nantes Erdre H-F (H/F),M1202,Expert-comptable / Experte-comptable,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 3 An(s),2024-08-01,33000.0,44000,36
1673610,Responsable de dossiers expertise comptable H/F,M1202,Expert-comptable / Experte-comptable,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 3 An(s),2024-08-01,33000.0,70200,36
1673234,COLLABORATEUR COMPTABLE CONFIRMÉ (F/H) (H/F),M1202,Expert-comptable / Experte-comptable,CDI,Contrat à durée indéterminée,Contrat travail,D,Débutant accepté,2024-08-01,33000.0,42490,0
1676635,Contrôleur financier H/F,M1206,Chef comptable,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 3 An(s),2024-08-01,40000.0,69250,36
1707083,Gestionnaire de paie f/h - cdd de 8 mois (h/f),M1203,Comptable,CDD,Contrat à durée déterminée - 1 Mois,Contrat travail,D,Débutant accepté,2024-08-01,29641.117647058825,78140,0
1681451,Directeur financier et consolidation (H/F),M1206,Chef comptable,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 3 An(s),2024-08-01,40000.0,85000,36
1676932,Responsable d'équipe et superviseur DATA (H/F),M1202,Expert-comptable / Experte-comptable,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 3 An(s),2024-08-01,33000.0,72360,36
1676650,Responsable de dossiers H/F,M1202,Expert-comptable / Experte-comptable,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 3 An(s),2024-08-01,33000.0,49300,36
1674115,CHEF DE MISSION EXPERTISE (F/H) (H/F),M1202,Expert-comptable / Experte-comptable,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 3 An(s),2024-08-01,33000.0,54000,36
1732300,Assistant / Assistante paie (H/F),M1203,Comptable,CDD,Contrat à durée déterminée - 1 Mois,Contrat travail,D,Débutant accepté,2024-08-01,29641.117647058825,44800,0
1731757,Gestionnaire paie (H/F),M1203,Comptable,CDI,Contrat à durée indéterminée,Contrat travail,D,Débutant accepté,2024-08-01,29641.117647058825,14123,0
1730508,Assistant / Assistante paie (H/F),M1203,Comptable,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 5 An(s),2024-08-01,29641.117647058825,49000,60
1721619,Gestionnaire paie (H/F),M1203,Comptable,CDI,Contrat à durée indéterminée,Contrat travail,D,Débutant accepté,2024-08-01,29641.117647058825,44800,0
1717473,Alternance ASSISTANT PAIE RH - Rouen (H/F),M1203,Comptable,CDD,Contrat à durée déterminée - 12 Mois,Contrat apprentissage,S,Expérience souhaitée de 1 An(s),2024-08-01,29641.117647058825,76000,12
1717414,Alternance assistant RH et Paie - Bussy-Saint-Georges (H/F),M1203,Comptable,CDD,Contrat à durée déterminée - 12 Mois,Contrat apprentissage,S,Expérience souhaitée de 1 An(s),2024-08-01,29641.117647058825,77600,12
1712919,Gestionnaire de paie junior (H/F),M1203,Comptable,CDI,Contrat à durée indéterminée,Contrat travail,D,Débutant accepté (2 ans),2024-08-01,29641.117647058825,34000,0
1676764,Auditeur H/F,M1202,Expert-comptable / Experte-comptable,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 3 An(s),2024-08-01,33000.0,62000,36
1676762,Manager Audit H/F,M1202,Expert-comptable / Experte-comptable,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 3 An(s),2024-08-01,33000.0,62000,36
1674278,Auditeur confirmé/Futur manager Audit Nantes Erdre H/F,M1202,Expert-comptable / Experte-comptable,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 3 An(s),2024-08-01,33000.0,44000,36
1673209,Auditeur financier (H/F),M1202,Expert-comptable / Experte-comptable,CDI,Contrat à durée indéterminée,Contrat travail,D,Débutant accepté,2024-08-01,33000.0,72400,0
1673531,Gestionnaire en Assurances F/H (H/F),C1109,Gestionnaire en assurances,CDI,Contrat à durée indéterminée,Contrat travail,D,Débutant accepté,2024-08-01,25000.0,59000,0
178YZHN,COMPTABLE GÉNÉRAL/E (H/F),M1203,Comptable,CDI,CDI,Contrat travail,E,5 An(s),2024-08-02,29641.117647058825,10000,60
178YPLP,Comptable (H/F),M1203,Comptable,CDI,CDI,Contrat travail,E,2 An(s),2024-08-02,29641.117647058825,90400,24
178YPJC,ASSISTANT DE GESTION COMPTABLE ET PAIE (H/F),M1203,Comptable,CDI,CDI,Contrat travail,E,2 An(s),2024-08-02,29641.117647058825,67000,24
178YMGX,Agent de Gestion Comptable et financière (H/F),M1203,Comptable,CDD,CDD - 3 Mois,Contrat travail,E,6 Mois - en Comptabilité,2024-08-02,29641.117647058825,68700,6
178YKFV,Secrétaire comptable H/F,M1608,Secrétaire comptable,CDD,CDD - 7 Mois,Contrat travail,E,1 An(s) - sur même poste,2024-08-02,25110.0,33780,12
178YGHB,Chargé(e) de la gestion comptable et des ressouces humaines (H/F),M1203,Comptable,CDI,CDI,Contrat travail,E,2 An(s),2024-08-02,29641.117647058825,79600,24
178YHCY,Gestionnaire de paie (H/F),M1203,Comptable,CDI,CDI,Contrat travail,E,5 An(s),2024-08-02,29641.117647058825,68990,60
178YYTY,Gestionnaire de paie (H/F),M1203,Comptable,CDI,CDI,Contrat travail,E,3 An(s),2024-08-02,29641.117647058825,84700,36
1793469,Collaborateur comptable H/F,M1202,Expert-comptable / Experte-comptable,CDI,Contrat à durée indéterminée,Contrat travail,D,Débutant accepté,2024-08-02,33000.0,63000,0
1793355,COMPTABLE CLIENTS (H/F),M1203,Comptable,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 3 An(s),2024-08-02,29641.117647058825,92400,36
1792684,COLLABORATEUR COMPTABLE (H/F),M1203,Comptable,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 3 An(s),2024-08-02,29641.117647058825,95000,36
1791935,Collaborateur comptable H/F,M1202,Expert-comptable / Experte-comptable,CDI,Contrat à durée indéterminée,Contrat travail,D,Débutant accepté,2024-08-02,33000.0,60000,0
1791310,Comptable en charge d'un portefeuille ACS H/F,M1203,Comptable,CDI,Contrat à durée indéterminée,Contrat travail,D,Débutant accepté,2024-08-02,29641.117647058825,81000,0
1790622,Comptable fournisseurs (H/F),M1203,Comptable,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 1 An(s),2024-08-02,29641.117647058825,67450,12
1767703,COMPTABLE GENERAL (H/F),M1203,Comptable,CDI,Contrat à durée indéterminée,Contrat travail,D,Débutant accepté (4 ans),2024-08-02,29641.117647058825,33600,0
1767616,Assistant comptable (H/F),M1203,Comptable,CDI,Contrat à durée indéterminée,Contrat travail,D,Débutant accepté (3 ans),2024-08-02,29641.117647058825,30000,0
1767235,COMPTABLE FOURNISSEURS (H/F),M1203,Comptable,CDI,Contrat à durée indéterminée,Contrat travail,D,Débutant accepté (3 ans),2024-08-02,29641.117647058825,33520,0
1766917,Collaborateur comptable (H/F),M1203,Comptable,CDI,Contrat à durée indéterminée,Contrat travail,D,Débutant accepté (3 ans),2024-08-02,29641.117647058825,30340,0
1766802,Expert-Comptable mémorialiste (F/H) (H/F),M1202,Expert-comptable / Experte-comptable,CDI,Contrat à durée indéterminée,Contrat travail,D,Débutant accepté (3 ans),2024-08-02,33000.0,25000,0
1766753,Comptable général (H/F),M1203,Comptable,CDI,Contrat à durée indéterminée,Contrat travail,D,Débutant accepté (3 ans),2024-08-02,29641.117647058825,69003,0
1764896,Responsable consolidation comptable (H/F),M1206,Chef comptable,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 6 An(s),2024-08-02,40000.0,10000,72
1762360,Expert-comptable / Experte-comptable (H/F),M1202,Expert-comptable / Experte-comptable,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 6 An(s),2024-08-02,33000.0,54000,72
1762318,Collaborateur Comptable Confirmé /X F/H - Comptabilité (H/F),M1203,Comptable,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 3 An(s),2024-08-02,29641.117647058825,71200,36
1762296,Collaborateur Comptable /X F/H - Comptabilité (H/F),M1203,Comptable,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 1 An(s),2024-08-02,29641.117647058825,59491,12
1760116,Assistant comptable H/F,M1203,Comptable,CDI,Contrat à durée indéterminée,Contrat travail,D,Débutant accepté,2024-08-02,29641.117647058825,33000,0
1759929,Comptable fournisseur central H/F,M1203,Comptable,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 3 An(s),2024-08-02,29641.117647058825,62430,36
1759117,Collaborateur comptable confirmé H/F,M1203,Comptable,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 3 An(s),2024-08-02,29641.117647058825,63600,36
1757980,Collaborateur comptable H/F,M1202,Expert-comptable / Experte-comptable,CDI,Contrat à durée indéterminée,Contrat travail,D,Débutant accepté,2024-08-02,33000.0,67000,0
1757800,Collaborateur comptable H/F,M1202,Expert-comptable / Experte-comptable,CDI,Contrat à durée indéterminée,Contrat travail,D,Débutant accepté,2024-08-02,33000.0,51100,0
1757768,Assistant collaborateur comptable H/F,M1202,Expert-comptable / Experte-comptable,CDI,Contrat à durée indéterminée,Contrat travail,D,Débutant accepté,2024-08-02,33000.0,51100,0
1757650,Chef de mission expertise comptable H/F,M1206,Chef comptable,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 3 An(s),2024-08-02,40000.0,51100,36
1757477,Collaborateur Comptable Confirmé - Pôle International F/H - FIDELIANCE PARIS 8 (H/F),M1202,Expert-comptable / Experte-comptable,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 3 An(s),2024-08-02,33000.0,75008,36
1757181,CHEF DE SERVICE COMPTABILITÉ (H/F),M1206,Chef comptable,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 3 An(s),2024-08-02,40000.0,73200,36
1757026,COMPTABLE GENERALE BILINGUE (H/F),M1203,Comptable,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 3 An(s),2024-08-02,29641.117647058825,74000,36
1756814,Collaborateur expertise comptable senior F/H - Nexia S&A (H/F),M1203,Comptable,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 2 An(s),2024-08-02,29641.117647058825,75017,24
1756801,Chef de mission expertise comptable F/H - Ouest Conseils - Quimper (H/F),M1202,Expert-comptable / Experte-comptable,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 5 An(s),2024-08-02,33000.0,29000,60
1756794,Collaborateur comptable confirmé F/H - Ouest Conseils - Quimper (H/F),M1202,Expert-comptable / Experte-comptable,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 2 An(s),2024-08-02,33000.0,29000,24
